picture_name,points_id,x,y,z
2,12,0.5141130685806274,0.3941313326358795,-0.06109583377838135
2,13,0.423390656709671,0.29084494709968567,-0.17318077385425568
2,14,0.5353850722312927,0.3023976683616638,-0.10253212600946426
2,15,0.4068707227706909,0.18299192190170288,-0.21959424018859863
2,16,0.5448392629623413,0.19477148354053497,-0.17384155094623566
2,17,0.400525838136673,0.16135792434215546,-0.2558181583881378
2,18,0.5528985857963562,0.1755441129207611,-0.20516973733901978
2,19,0.4055580794811249,0.16152141988277435,-0.24947980046272278
2,20,0.5395162105560303,0.1758902221918106,-0.20749077200889587
2,21,0.41015127301216125,0.1710064709186554,-0.2212429791688919
2,22,0.5354557037353516,0.18260544538497925,-0.1789293736219406
2,23,0.48212945461273193,0.6227815747261047,-0.03144264966249466
2,24,0.4944074749946594,0.6182530522346497,0.03135541453957558
2,25,0.4812558889389038,0.8071683049201965,0.0031807932537049055
2,26,0.4924355745315552,0.8053458333015442,0.05702117830514908
2,27,0.4852672219276428,0.9543737173080444,0.09737465530633926
2,28,0.4943840205669403,0.9556668996810913,0.15517666935920715
2,29,0.48766374588012695,0.961628794670105,0.10285219550132751
2,30,0.4968659579753876,0.9637725949287415,0.1610099822282791
2,31,0.48169946670532227,0.9817416667938232,0.029987044632434845
2,32,0.48552465438842773,0.9929824471473694,0.09026063978672028
3,0,0.48966091871261597,0.33004748821258545,0.0037364645395427942
3,1,0.48787644505500793,0.3240414261817932,-0.01611039601266384
3,2,0.48705214262008667,0.3250468373298645,-0.01610753871500492
3,3,0.4859382212162018,0.32609492540359497,-0.01611660048365593
3,4,0.49167701601982117,0.3244907557964325,-0.01748744398355484
3,5,0.49326980113983154,0.3257378935813904,-0.017496317625045776
3,6,0.49488890171051025,0.32701247930526733,-0.017458822578191757
3,7,0.4852403402328491,0.33782386779785156,-0.07205751538276672
3,8,0.4986584782600403,0.33883270621299744,-0.07801146060228348
3,9,0.4881889522075653,0.343379944562912,-0.01208039652556181
3,10,0.49206483364105225,0.34363365173339844,-0.014719782397150993
3,11,0.45901262760162354,0.39650389552116394,-0.10115355998277664
3,12,0.5187208652496338,0.3945419490337372,-0.07701276242733002
3,13,0.4230540692806244,0.2838338017463684,-0.1390725076198578
3,14,0.5398766994476318,0.2989378273487091,-0.136287659406662
3,15,0.4054253399372101,0.18016640841960907,-0.1898939162492752
3,16,0.5492194294929504,0.1909937709569931,-0.22598351538181305
3,17,0.39762476086616516,0.15801195800304413,-0.22468402981758118
3,18,0.5581610798835754,0.17139413952827454,-0.26213401556015015
3,19,0.4039812386035919,0.15790726244449615,-0.22529400885105133
3,20,0.544636607170105,0.17250356078147888,-0.2649437487125397
3,21,0.40861696004867554,0.16800342500209808,-0.19423891603946686
3,22,0.5399299263954163,0.1788717657327652,-0.23109060525894165
3,23,0.4789915680885315,0.6270374655723572,-0.02965359203517437
3,24,0.49961981177330017,0.6249982714653015,0.029572391882538795
3,25,0.4797412157058716,0.8160042762756348,-0.006025841925293207
3,26,0.4932304918766022,0.8117932081222534,0.0369713194668293
3,27,0.4843333959579468,0.9637162089347839,0.06187105178833008
3,28,0.4947422444820404,0.964449405670166,0.10439753532409668
3,29,0.4873497784137726,0.9697508811950684,0.06449997425079346
3,30,0.4972834885120392,0.9693336486816406,0.10756649076938629
3,31,0.4800633490085602,0.99534672498703,-0.00037407714989967644
3,32,0.48739928007125854,1.008825421333313,0.039814818650484085
4,0,0.48979005217552185,0.33678701519966125,0.01943995989859104
4,1,0.487856388092041,0.328139990568161,-0.001007213955745101
4,2,0.48700857162475586,0.3289521336555481,-0.0010048197582364082
4,3,0.4854952096939087,0.3297739326953888,-0.0010112414602190256
4,4,0.4924265146255493,0.32835128903388977,-0.002199225826188922
4,5,0.4943755567073822,0.32929274439811707,-0.002206772565841675
4,6,0.4963395893573761,0.3303220868110657,-0.002177515532821417
4,7,0.484005868434906,0.3394700884819031,-0.06299111247062683
4,8,0.50056391954422,0.3424518406391144,-0.0712624117732048
4,9,0.4881587326526642,0.3499678075313568,0.0017741554183885455
4,10,0.4927522540092468,0.35062965750694275,-0.0005226746434345841
4,11,0.45695891976356506,0.3964434862136841,-0.09341505914926529
4,12,0.5213372111320496,0.3977338671684265,-0.07579568028450012
4,13,0.42319294810295105,0.2876012623310089,-0.12481226027011871
4,14,0.5391220450401306,0.2993026375770569,-0.11764667183160782
4,15,0.40477558970451355,0.18044574558734894,-0.17139093577861786
4,16,0.5523160696029663,0.19252851605415344,-0.18727363646030426
4,17,0.3966035842895508,0.1582171618938446,-0.20303981006145477
4,18,0.5616437792778015,0.1718909591436386,-0.21889738738536835
4,19,0.40325927734375,0.15827779471874237,-0.2056272327899933
4,20,0.5521888732910156,0.18193893134593964,-0.22322195768356323
4,21,0.40754592418670654,0.168312206864357,-0.1759335845708847
4,22,0.5446171164512634,0.1798688769340515,-0.19229558110237122
4,23,0.47621414065361023,0.6317919492721558,-0.027931813150644302
4,24,0.5041002631187439,0.630752444267273,0.027843205258250237
4,25,0.47825467586517334,0.8157479166984558,-0.006165892351418734
4,26,0.49330246448516846,0.8123654723167419,0.03447673097252846
4,27,0.4837157428264618,0.9629525542259216,0.0563390888273716
4,28,0.4952191710472107,0.9633080363273621,0.09575329720973969
4,29,0.486837774515152,0.9685910940170288,0.058982234448194504
4,30,0.4975854456424713,0.9688811302185059,0.09875256568193436
4,31,0.479665070772171,0.9927917718887329,-0.0005944970180280507
4,32,0.48882973194122314,0.9926286339759827,0.03581319376826286
5,0,0.49029678106307983,0.3402271866798401,0.05361821874976158
5,1,0.4883604049682617,0.3303493857383728,0.03194577619433403
5,2,0.48713418841362,0.3309839069843292,0.031932078301906586
5,3,0.4854868948459625,0.33159199357032776,0.031920887529850006
5,4,0.4936850965023041,0.3304612934589386,0.03432150557637215
5,5,0.49578115344047546,0.33117932081222534,0.03431630879640579
5,6,0.4978923499584198,0.33199289441108704,0.03431617096066475
5,7,0.483860582113266,0.3402065932750702,-0.0402318611741066
5,8,0.5023309588432312,0.3439408838748932,-0.03190828487277031
5,9,0.48825836181640625,0.35322877764701843,0.03171907737851143
5,10,0.4934154152870178,0.3539918065071106,0.03411467373371124
5,11,0.45678073167800903,0.39354899525642395,-0.085215263068676
5,12,0.5243744254112244,0.3983134627342224,-0.039500340819358826
5,13,0.4232215881347656,0.2887217104434967,-0.11630415916442871
5,14,0.5387508273124695,0.2997671365737915,-0.06820657104253769
5,15,0.40482160449028015,0.18064995110034943,-0.15449979901313782
5,16,0.552356481552124,0.19342902302742004,-0.1252535581588745
5,17,0.39670947194099426,0.15839187800884247,-0.1836991012096405
5,18,0.5616114735603333,0.17320948839187622,-0.15208791196346283
5,19,0.4031129777431488,0.15844112634658813,-0.18407155573368073
5,20,0.5506875514984131,0.180263951420784,-0.15444794297218323
5,21,0.40727609395980835,0.16836386919021606,-0.15726061165332794
5,22,0.5459758043289185,0.18056006729602814,-0.1286640465259552
5,23,0.47522395849227905,0.6331021189689636,-0.031353820115327835
5,24,0.5081469416618347,0.6328750252723694,0.03124217502772808
5,25,0.4775371551513672,0.8122715950012207,-0.015345490537583828
5,26,0.49712544679641724,0.8089245557785034,0.043076515197753906
5,27,0.4831325113773346,0.9611691832542419,0.036543287336826324
5,28,0.49691998958587646,0.9619521498680115,0.10117927938699722
5,29,0.4862821400165558,0.9681187272071838,0.038904912769794464
5,30,0.4998108744621277,0.9654972553253174,0.10411576926708221
5,31,0.47929203510284424,0.9873031973838806,-0.01230684109032154
5,32,0.48963597416877747,0.9908545613288879,0.04975930601358414
6,0,0.4910969138145447,0.34286975860595703,0.04431286081671715
6,1,0.48936477303504944,0.331930011510849,0.028296606615185738
6,2,0.48819416761398315,0.33238303661346436,0.028283286839723587
6,3,0.4867371916770935,0.3328411877155304,0.02826344035565853
6,4,0.4939219653606415,0.33198463916778564,0.02795097418129444
6,5,0.49572235345840454,0.3324653208255768,0.027933072298765182
6,6,0.4975828528404236,0.33307987451553345,0.02795271947979927
6,7,0.4849162995815277,0.3405052423477173,-0.020956316962838173
6,8,0.5017297267913818,0.3443378806114197,-0.025846125558018684
6,9,0.4893604516983032,0.3554416000843048,0.030280184000730515
6,10,0.4936138987541199,0.355835497379303,0.028940020129084587
6,11,0.45745328068733215,0.39352720975875854,-0.07203022390604019
6,12,0.5209356546401978,0.3990989029407501,-0.023139361292123795
6,13,0.42413508892059326,0.28962022066116333,-0.11565935611724854
6,14,0.5370072722434998,0.30501869320869446,-0.08681429922580719
6,15,0.40486159920692444,0.1805766075849533,-0.15552090108394623
6,16,0.5476016402244568,0.1976209133863449,-0.19862665235996246
6,17,0.39685726165771484,0.15848097205162048,-0.18685391545295715
6,18,0.554703414440155,0.17805249989032745,-0.23024678230285645
6,19,0.40308380126953125,0.15861253440380096,-0.1824081391096115
6,20,0.5427080392837524,0.18234731256961823,-0.22951754927635193
6,21,0.40719354152679443,0.1685280054807663,-0.15707673132419586
6,22,0.541984498500824,0.18461541831493378,-0.20258651673793793
6,23,0.47622764110565186,0.6339899301528931,-0.03464287519454956
6,24,0.5034952759742737,0.6331307291984558,0.034604448825120926
6,25,0.482430636882782,0.8152007460594177,-0.02207842282950878
6,26,0.4954509437084198,0.8105079531669617,0.039553262293338776
6,27,0.48519235849380493,0.9609517455101013,0.035949356853961945
6,28,0.4947237968444824,0.9604377150535583,0.10243578255176544
6,29,0.4876818060874939,0.9676384925842285,0.03761895000934601
6,30,0.49708473682403564,0.9658118486404419,0.10505186021327972
6,31,0.47961822152137756,0.9879653453826904,-0.027660390362143517
6,32,0.48190343379974365,1.0008463859558105,0.04049789160490036
7,0,0.49133020639419556,0.344662070274353,0.07380487024784088
7,1,0.489315003156662,0.33455976843833923,0.05198090523481369
7,2,0.48817506432533264,0.3350529968738556,0.051968470215797424
7,3,0.4863801598548889,0.33555465936660767,0.051959019154310226
7,4,0.4943896532058716,0.33441877365112305,0.055817123502492905
7,5,0.49639564752578735,0.3347972333431244,0.05580303817987442
7,6,0.4984516203403473,0.3353622853755951,0.05577647313475609
7,7,0.4838131070137024,0.3423668444156647,-0.022154035046696663
7,8,0.5026700496673584,0.346754252910614,-0.007252533920109272
7,9,0.48935455083847046,0.35653138160705566,0.050919417291879654
7,10,0.4943978488445282,0.35674411058425903,0.05517790466547012
7,11,0.4574357271194458,0.3926789164543152,-0.07433073222637177
7,12,0.5230295658111572,0.3993648886680603,-0.013151316903531551
7,13,0.4244897663593292,0.2904505431652069,-0.10555755347013474
7,14,0.5371505618095398,0.30682870745658875,-0.03383613005280495
7,15,0.40493863821029663,0.180853009223938,-0.13692112267017365
7,16,0.5481931567192078,0.19867779314517975,-0.08138773590326309
7,17,0.3971197307109833,0.1586214154958725,-0.16303762793540955
7,18,0.5563758611679077,0.18169671297073364,-0.10223457217216492
7,19,0.40310138463974,0.1590559035539627,-0.16259241104125977
7,20,0.5467221736907959,0.1834382265806198,-0.10382671654224396
7,21,0.40718385577201843,0.1686205118894577,-0.13857828080654144
7,22,0.543660044670105,0.18648646771907806,-0.08375667035579681
7,23,0.4745866656303406,0.6372655630111694,-0.03700314462184906
7,24,0.5062407851219177,0.6361481547355652,0.03688475862145424
7,25,0.48088276386260986,0.816773533821106,-0.02196088247001171
7,26,0.4966804087162018,0.8124286532402039,0.04245925694704056
7,27,0.48281270265579224,0.9596661329269409,0.023726029321551323
7,28,0.4958028197288513,0.9591348171234131,0.09686732292175293
7,29,0.48478513956069946,0.9678047299385071,0.025518011301755905
7,30,0.4972384572029114,0.9655600190162659,0.0992356538772583
7,31,0.47721099853515625,0.9847854971885681,-0.0220177061855793
7,32,0.48447850346565247,0.9873207211494446,0.0483144074678421
8,0,0.49304482340812683,0.34893476963043213,0.057594843208789825
8,1,0.49082162976264954,0.3381301462650299,0.036738160997629166
8,2,0.4893018901348114,0.33842140436172485,0.036719564348459244
8,3,0.48737388849258423,0.3387458622455597,0.036703839898109436
8,4,0.49624601006507874,0.3381088376045227,0.03768612816929817
8,5,0.49816086888313293,0.3382982313632965,0.037675805389881134
8,6,0.5001333355903625,0.33869853615760803,0.037655122578144073
8,7,0.48446521162986755,0.3450572192668915,-0.0318308025598526
8,8,0.5035353302955627,0.34957757592201233,-0.027429113164544106
8,9,0.4906086027622223,0.3608551621437073,0.03714550659060478
8,10,0.4959980249404907,0.36092609167099,0.037667982280254364
8,11,0.4573887288570404,0.39352947473526,-0.07858224213123322
8,12,0.5229437947273254,0.4030379056930542,-0.028518322855234146
8,13,0.42503395676612854,0.2919004559516907,-0.10876698046922684
8,14,0.5363844037055969,0.3136788010597229,-0.05851982533931732
8,15,0.4046880602836609,0.18128827214241028,-0.1431320309638977
8,16,0.5483644604682922,0.20422136783599854,-0.13676370680332184
8,17,0.3970169126987457,0.15868817269802094,-0.170650914311409
8,18,0.5567878484725952,0.1863844394683838,-0.16107726097106934
8,19,0.4030138850212097,0.1595468372106552,-0.17034341394901276
8,20,0.5475146770477295,0.18701566755771637,-0.16157665848731995
8,21,0.406734436750412,0.16870124638080597,-0.14543424546718597
8,22,0.5436565279960632,0.19100859761238098,-0.1391957700252533
8,23,0.47459474205970764,0.6400534510612488,-0.03460637852549553
8,24,0.5061159729957581,0.6383097767829895,0.03447457030415535
8,25,0.48102766275405884,0.8146709203720093,-0.017140500247478485
8,26,0.4966937303543091,0.8114646077156067,0.042523160576820374
8,27,0.48292773962020874,0.9586901664733887,0.03380062058568001
8,28,0.49569088220596313,0.958737313747406,0.0920831486582756
8,29,0.48495736718177795,0.9672304391860962,0.03532125800848007
8,30,0.49757644534111023,0.979296863079071,0.0943513736128807
8,31,0.4777239263057709,0.9825863242149353,-0.015522242523729801
8,32,0.4858267605304718,0.9910445809364319,0.04277752712368965
9,0,0.49399334192276,0.34982267022132874,0.04865835979580879
9,1,0.49145764112472534,0.3394293189048767,0.027042768895626068
9,2,0.4896003305912018,0.33970847725868225,0.0270292516797781
9,3,0.4874817430973053,0.34000611305236816,0.027012372389435768
9,4,0.49741309881210327,0.3396728038787842,0.026967311277985573
9,5,0.499342143535614,0.34000319242477417,0.02695370651781559
9,6,0.5013111233711243,0.3405158221721649,0.02693905495107174
9,7,0.4844415485858917,0.34659087657928467,-0.04044438898563385
9,8,0.504173219203949,0.3514297604560852,-0.029320405796170235
9,9,0.4909697473049164,0.3620798885822296,0.028836315497756004
9,10,0.49700725078582764,0.36231908202171326,0.0279554296284914
9,11,0.45573580265045166,0.39359742403030396,-0.07987632602453232
9,12,0.5232046842575073,0.4041813910007477,-0.051195718348026276
9,13,0.4250524640083313,0.29206809401512146,-0.10736752301454544
9,14,0.5369546413421631,0.3135169744491577,-0.10857117176055908
9,15,0.40468278527259827,0.1816760152578354,-0.1503622680902481
9,16,0.5494470596313477,0.20183967053890228,-0.2020045816898346
9,17,0.3970285654067993,0.15874046087265015,-0.17940093576908112
9,18,0.5592886805534363,0.1825021207332611,-0.23226617276668549
9,19,0.40302565693855286,0.1599683165550232,-0.18050578236579895
9,20,0.5481653213500977,0.18445104360580444,-0.2330360859632492
9,21,0.40678805112838745,0.1687302589416504,-0.15344169735908508
9,22,0.5432968139648438,0.1896502822637558,-0.20498663187026978
9,23,0.4729284942150116,0.6400225162506104,-0.029366109520196915
9,24,0.5071905851364136,0.6374865770339966,0.02921464294195175
9,25,0.48042887449264526,0.8142778277397156,-0.012565996497869492
9,26,0.49720415472984314,0.8116283416748047,0.04055674374103546
9,27,0.4828261733055115,0.9596131443977356,0.04154590889811516
9,28,0.49858543276786804,0.9585130214691162,0.08888661861419678
9,29,0.48433762788772583,0.9693091511726379,0.04381948336958885
9,30,0.4993075132369995,0.9778755307197571,0.0913776308298111
9,31,0.47760918736457825,0.9816786050796509,-0.007421521004289389
9,32,0.49041229486465454,0.9869171380996704,0.03974868729710579
10,0,0.49417728185653687,0.34864529967308044,-0.04094277694821358
10,1,0.4925916790962219,0.33879169821739197,-0.04843965917825699
10,2,0.49134886264801025,0.33913207054138184,-0.04844115301966667
10,3,0.4900382161140442,0.339497447013855,-0.048452891409397125
10,4,0.4971199929714203,0.33904141187667847,-0.04671729728579521
10,5,0.4989774525165558,0.3394438624382019,-0.04674920067191124
10,6,0.5012584328651428,0.34003132581710815,-0.04672807827591896
10,7,0.48819005489349365,0.34636637568473816,-0.06302313506603241
10,8,0.5020748972892761,0.3510185182094574,-0.05594860389828682
10,9,0.4914970099925995,0.36063215136528015,-0.043609701097011566
10,10,0.4969559907913208,0.36095231771469116,-0.04235699027776718
10,11,0.46567657589912415,0.39370647072792053,-0.10217013955116272
10,12,0.5082200765609741,0.40495947003364563,-0.04866311326622963
10,13,0.4281196594238281,0.29496869444847107,-0.15784579515457153
10,14,0.4997693598270416,0.31148260831832886,-0.10301901400089264
10,15,0.40495213866233826,0.18159864842891693,-0.20845459401607513
10,16,0.5029895305633545,0.20054735243320465,-0.16970732808113098
10,17,0.39778897166252136,0.15881378948688507,-0.24007673561573029
10,18,0.5092242956161499,0.18109308183193207,-0.18573692440986633
10,19,0.40450772643089294,0.16014637053012848,-0.23275166749954224
10,20,0.5059497952461243,0.1767720878124237,-0.19245068728923798
10,21,0.40735751390457153,0.1685541719198227,-0.20954307913780212
10,22,0.5022071003913879,0.18396992981433868,-0.17651735246181488
10,23,0.4761068522930145,0.6398330330848694,-0.03220735117793083
10,24,0.5009098649024963,0.6361958980560303,0.032111357897520065
10,25,0.48285111784935,0.8127996921539307,-0.01588243804872036
10,26,0.4929647743701935,0.8066903948783875,0.03693302348256111
10,27,0.485545814037323,0.9557005763053894,0.04380986467003822
10,28,0.4941583275794983,0.9519231915473938,0.09700371325016022
10,29,0.4880133271217346,0.9620718359947205,0.04574718326330185
10,30,0.49633967876434326,0.9604882001876831,0.10002120584249496
10,31,0.4816165864467621,0.9809302687644958,-0.01752498745918274
10,32,0.48802050948143005,0.9787649512290955,0.04505907744169235
11,0,0.4940577745437622,0.3479476869106293,-0.008179804310202599
11,1,0.4925259053707123,0.3384769856929779,-0.02242240682244301
11,2,0.49126675724983215,0.3389034867286682,-0.022451413795351982
11,3,0.4899384379386902,0.3393791615962982,-0.022471698001027107
11,4,0.49690964818000793,0.33872872591018677,-0.02809048630297184
11,5,0.49868646264076233,0.33919116854667664,-0.028111742809414864
11,6,0.5008595585823059,0.339834600687027,-0.028113367035984993
11,7,0.4881186783313751,0.34621065855026245,-0.06034979969263077
11,8,0.5019922852516174,0.3505871295928955,-0.05956445634365082
11,9,0.4914516508579254,0.3597632646560669,-0.020221788436174393
11,10,0.4968438148498535,0.36010414361953735,-0.029828300699591637
11,11,0.4645892381668091,0.39379337430000305,-0.10208075493574142
11,12,0.5102046132087708,0.4047151803970337,-0.057109419256448746
11,13,0.42655888199806213,0.2951703369617462,-0.1555757224559784
11,14,0.5196651816368103,0.3114122152328491,-0.11203170567750931
11,15,0.4049246907234192,0.1816563904285431,-0.19695042073726654
11,16,0.5109173655509949,0.2022283673286438,-0.19684654474258423
11,17,0.3975978493690491,0.1589583307504654,-0.2282669097185135
11,18,0.5153688788414001,0.18468643724918365,-0.22430244088172913
11,19,0.40432649850845337,0.16039465367794037,-0.22490710020065308
11,20,0.5106448531150818,0.17776739597320557,-0.22973771393299103
11,21,0.40737900137901306,0.1692376285791397,-0.1991962045431137
11,22,0.5067698955535889,0.18497677147388458,-0.20279145240783691
11,23,0.47608235478401184,0.6390119791030884,-0.03209239989519119
11,24,0.5005849599838257,0.6352351903915405,0.032007236033678055
11,25,0.4841032922267914,0.8109045028686523,-0.014238676056265831
11,26,0.49328240752220154,0.8047435283660889,0.037777744233608246
11,27,0.48731282353401184,0.9541805982589722,0.04540727287530899
11,28,0.49423685669898987,0.9509230852127075,0.10017751157283783
11,29,0.49060386419296265,0.9611939787864685,0.047565992921590805
11,30,0.4965302646160126,0.9595860242843628,0.10326949506998062
11,31,0.483682781457901,0.9804616570472717,-0.012401563115417957
11,32,0.48826733231544495,0.9780305027961731,0.04510163515806198
12,0,0.49400365352630615,0.3475198447704315,-0.0014900435926392674
12,1,0.4925364553928375,0.33840781450271606,-0.01702057011425495
12,2,0.49130457639694214,0.33872178196907043,-0.017034636810421944
12,3,0.49001044034957886,0.33905652165412903,-0.017046546563506126
12,4,0.49675458669662476,0.33865922689437866,-0.01877269707620144
12,5,0.4984949827194214,0.3391065001487732,-0.018790237605571747
12,6,0.5006541609764099,0.3396649658679962,-0.018786579370498657
12,7,0.48817163705825806,0.34611770510673523,-0.061104435473680496
12,8,0.5019265413284302,0.35036858916282654,-0.06693100929260254
12,9,0.491538405418396,0.359133780002594,-0.014620977453887463
12,10,0.4967615008354187,0.3594716787338257,-0.01830417290329933
12,11,0.4642341434955597,0.3939440846443176,-0.10251914709806442
12,12,0.5107484459877014,0.4045853018760681,-0.06473441421985626
12,13,0.42648449540138245,0.2964305877685547,-0.154615581035614
12,14,0.5245038270950317,0.31127747893333435,-0.11188183724880219
12,15,0.40493667125701904,0.18185089528560638,-0.19216348230838776
12,16,0.528038501739502,0.20609629154205322,-0.18903470039367676
12,17,0.3976116478443146,0.16037733852863312,-0.22326268255710602
12,18,0.5171089768409729,0.18678048253059387,-0.21621833741664886
12,19,0.4042927324771881,0.16047416627407074,-0.22066359221935272
12,20,0.5120803117752075,0.1782994568347931,-0.2222719043493271
12,21,0.40743938088417053,0.16956335306167603,-0.19454535841941833
12,22,0.507926344871521,0.18546369671821594,-0.19497038424015045
12,23,0.4760664105415344,0.6384667754173279,-0.03181002289056778
12,24,0.5000380277633667,0.6346036791801453,0.03173192963004112
12,25,0.48463746905326843,0.8095828294754028,-0.013314866460859776
12,26,0.4933961033821106,0.803288996219635,0.03896594047546387
12,27,0.48781928420066833,0.9534972906112671,0.0464763306081295
12,28,0.4944306015968323,0.9495554566383362,0.10558917373418808
12,29,0.4914674460887909,0.9600210785865784,0.048814807087183
12,30,0.49669334292411804,0.9597020745277405,0.1090298444032669
12,31,0.4847460985183716,0.9800315499305725,-0.011920591816306114
12,32,0.4885668456554413,0.9734152555465698,0.04653918743133545
13,0,0.4937534034252167,0.3454498052597046,0.032282453030347824
13,1,0.4925096929073334,0.33617210388183594,0.012802612967789173
13,2,0.49124380946159363,0.3365362584590912,0.012788291089236736
13,3,0.4899241328239441,0.3368600904941559,0.012776883319020271
13,4,0.496672123670578,0.33593419194221497,0.013115599751472473
13,5,0.4983910918235779,0.33620646595954895,0.01310810074210167
13,6,0.5005239248275757,0.3365595042705536,0.01309578213840723
13,7,0.48806554079055786,0.34470134973526,-0.04959268495440483
13,8,0.5018505454063416,0.348698228597641,-0.050126008689403534
13,9,0.49131420254707336,0.3578853905200958,0.013411191292107105
13,10,0.49615272879600525,0.3580632507801056,0.012904767878353596
13,11,0.463569313287735,0.39345574378967285,-0.09464213997125626
13,12,0.5140864849090576,0.40371862053871155,-0.04983408749103546
13,13,0.42519626021385193,0.2964605689048767,-0.12879931926727295
13,14,0.5292093753814697,0.3107426166534424,-0.07489197701215744
13,15,0.40514621138572693,0.18195205926895142,-0.1658858358860016
13,16,0.538031280040741,0.20600268244743347,-0.129207581281662
13,17,0.3977428674697876,0.16071169078350067,-0.19434086978435516
13,18,0.5173282027244568,0.1866730898618698,-0.15235920250415802
13,19,0.4043787717819214,0.1607288122177124,-0.19352802634239197
13,20,0.51481032371521,0.17834977805614471,-0.1596420258283615
13,21,0.4077095091342926,0.16971740126609802,-0.16885140538215637
13,22,0.5314167737960815,0.18665240705013275,-0.13490761816501617
13,23,0.47610047459602356,0.6383900046348572,-0.03270408511161804
13,24,0.500387966632843,0.6341832280158997,0.03263413906097412
13,25,0.48397570848464966,0.8082006573677063,-0.01878967508673668
13,26,0.49344444274902344,0.8031399250030518,0.03981826826930046
13,27,0.48751258850097656,0.9534633159637451,0.030569331720471382
13,28,0.4956585764884949,0.9491307139396667,0.1025068461894989
13,29,0.49108365178108215,0.960762619972229,0.0322541780769825
13,30,0.49827295541763306,0.9591412544250488,0.10538188368082047
13,31,0.4848734736442566,0.9799394607543945,-0.025058573111891747
13,32,0.48998117446899414,0.9723707437515259,0.04637756198644638
14,0,0.4936889111995697,0.34424903988838196,0.06312796473503113
14,1,0.4924475848674774,0.33508720993995667,0.04196323826909065
14,2,0.4912024140357971,0.33549192547798157,0.041951194405555725
14,3,0.489754319190979,0.335877001285553,0.04192791506648064
14,4,0.49663037061691284,0.33465397357940674,0.042359430342912674
14,5,0.4983597695827484,0.3348407745361328,0.042360804975032806
14,6,0.500404417514801,0.33511075377464294,0.04233182966709137
14,7,0.48795127868652344,0.3436412215232849,-0.028875740244984627
14,8,0.502424418926239,0.3470722734928131,-0.029297862201929092
14,9,0.49130353331565857,0.3564401865005493,0.04183290898799896
14,10,0.4960329830646515,0.35629814863204956,0.04147226735949516
14,11,0.4622974693775177,0.3910374641418457,-0.07613146305084229
14,12,0.5170189142227173,0.40121355652809143,-0.03564406558871269
14,13,0.42460525035858154,0.2969193160533905,-0.09858374297618866
